,rating,text
542,2,"Как то всё запутано, неудобная раскладка товаров, мало касс, всегда почти очереди"
543,2,"Наш придомовой магазин. Иногда приходится покупать. Очень не компетентный персонал из армянок! - постоянно очереди! Так как их просто не бывает на рабочем месте. Склоки какие-то, оговорки, клокочут всё время на своём. На вопросы по товарам не отвечают! - делают вид, что не слышат.. Оочень не уважительное отношение.\nЦенники не всегда даже на кассовой зоне и на акционные товары!\nМного раз оставляла отзывы на горячей линии, прям конкретно с примерами, но разогнать эту шайку руководство не спешит, видимо проблематично сразу почти весь персонал заменить, вот они так и живут, покрывая друг друга, ненавидя свою работу и покупателей, и разваливая магазин. Очень неприятно."
544,2,"Магазин большой и ассортимент товаров большой. Но товары не все хорошего качества можно сказать протухшие недавно купили селёдку в собственном соку fish house 3 упаковки, открыли и все оказались протухшие, как это такое возможно. Как кушать такой продукт, даже кошка от запаха убежала. Купили вечером идти уже не хотелось, устали. В следующий раз пойдем киним в лицо заведующей. Смотрите что продаете. Куры тоже вонючие тухлые. Начали разделывать воняет ужас и разваливается тухлое мясо. Молоко купили срок годности был ещё достаточный, утром кашу детям хотели сварить всё свернулось. Внимание администрации, вы как храните товар он наверное сутками стои  не разобранный со скоропортящимися продуктами. Травите нас. Напишем Роспотребнадзор чтобы провели проверку.  Что с ценами товар стоит в одном месте продукт в другом. Продукцию положено продавать с тем ценником, который под данным товаром стоит. "
545,2,"Работала одна касса, очередь была длинной. Я подошла к кассе самообслуживания, провела все продукты кроме конфет карамель с соком. Три раза проверила по кассе это название конфет оно отсутствовало. Подошла к кассиру, у него было человека три в очереди, выяснить под каким названием проходят эти конфеты. Не стал отвлекаться, вызвал администратора. Тем временем другой покупатель решил мне помочь, увы, конфеты существуют только по факту. Вызвала я сотрудника магазина через меню. Надоело мне ждать, оставила товар и ушла из магазина. Около касс самообслуживания нет продавцов, помощи ждать не приходиться, бардак  в программе перечня товаров. И можно уносить из магазина что хочешь, никто не остановит.  Клоака , а не магазин."
546,2,"01 июля 2023 зашёл купить мороженое и сигареты, подойдя к кассе кассир передо мной закрывает кассу и говорит, что касса закрыта и говорит что можно пройти на кассы самообслуживания. Я говорю хорошо, только будьте добры мне пачку сигарет, кассир спросила какие мне нужны, я сказал какие мне нужны, но кассир мне предложила другие, я попросил именно те которые мне нужны, но она сказала таких нет. Я попросил её посмотреть на других кассах, на что она мне ответила, что на других касс тоже нет!!! Я спросил у неё почему Вы так уверены что нет, если даже не посмотрели?!, она говорит если не верите, то можете сами посмотреть. Я говорю хорошо. Подойдя к другой кассе попросил другого кассира дать мне пачку сигарет которые мне нужны, и о чудо, там аж шесть таких пачек сигарет были. За всё это время девушка-кассир стояла и смотрела на это, а ведь кассу закрыла и вроде как куда то торопилась. Я сделал ей замечание, что не нужно обманывать покупателей, если не хотите обслуживать, то просто скажите, что касса уже не работает, пройдите на другую, а не нужно так нагло врать, дело не в сигаретах, а в вашем отношении к покупателю и к людям в целом, что с вами вежливо общаются, а вы так нагло (по-другому не могу сказать) врёте. "
547,2,"Обман часто происходит , на днях опять пытались обмануть, причём каждый раз это происходит на кассе и с разными кассирами, такое ощущение что их там специально учат этому, пусть на пару копеек но всё равно пытаются обмануть и поэтому приходится считать в уме и сверять с их суммой!!!"
548,2,"Работает одна кассах, пока  сам не  по интересуешься  (где второй кассир),когда то не видят.Много просрочки стало"
549,2,"Тележки не у входа , а у выхода. Сегодня сотрудник , который стоял и ничего не делал в прямом смысле, сказал, что не успевает их ставить у входа. После замечания, все таки решил поработать. Средней чистоты магазин, такой же на Веерной улице гораздо чище и приятнее. Единственное за чем забегаю в Пятерочку это помидоры Глобал Вилладж, очень вкусные и сладкие, но быстро разбираются.  "
550,2,"Недавно сделали ремонт, поставили кассы самообслуживания. Стало приятнее и чище. Сегодня утром зашла за свежей выпечкой и увидела, как сотрудница магазина раскладывая выпечку уронила ватрушку на пол. Затем подняла и положила обратно как ни в чём не бывало. Больше товар без производственной упаковки я бы не стала покупать в магазине, персоналу которого не объясняют элементарные правила гигиены."
551,2,"К сожалению, решила исправить отзыв, с открытием обновленной пятёрочки пока что полное разочарование. Бардак и мухи на кассе. Очень много мух около кассы, как будто там кто-то немного того. Кругом коробки, ничего не разложено(возможно ге успели, конечно, после открытия) и еще ужасно злая и недовольная кассир, фамилию не заметила, пинает корзины, не отвечает на вопросы (возможно её просто одолели мухи, не очень приятно сидеть в мухах) По итогу-антисанитария-главный минус, именно у кассы."
552,2,"Запах ужасный в нутри ,готовят сами выпечку , видимо вентиляция не справляется !  грязь возле магазина, крыльцо ужасное. Персонал хороший, доброжилательный.Обратите внимание , пока всех не разогнали!"
553,2,"Раньше была хорошая пятерочка , в этом году приехали ужаснулись . Единственно сделали ремонт . Товар просроченный я уже давно не видела на полках , и привыкла уже не смотреть на даты , так вот теперь надо смотреть обязательно . Молочка , мясо , хлеб срок истекший и не один день недели . Хамоватая женщина работает , раскладывала продукты мы с доякой два раза прошли мимо так она скривила такое лицо кошмар . Раздрожает так увольняйся ! На кассе сказали про просрок говорят это не ко мне ( хотя они же и расскладывают и проверяют) короче больше не ногой , будем ездить дальше !!!!!"
554,2,"Не люблю пятёрочки , хожу только от безысходности, когда некогда , чтоб бегом.  т к напротив дома ..  Хоть они и нализывают свои магазины и начальство гнобят своих продавцов , но народу там нет...\nКакое отношение начальства к своим сотрудникам- такой и поток покупателей. \n Когда есть время , иду в лигагранд, и скидки и выбор , и продавцы не загнанные, и цены намного дешевле , и всё остальное .."
555,2,"Молодой персонал. Расположение магазина доступно жителям ПМК и Южного, имеется парковка. Выбор товар есть, но не всегда расположен на полках и не везде стоят ценники, что усложняет выбор товара."
556,2,"Нормальный магазин, как плюс, естьткура гриль"
557,2,"Как и все магазины, этого сегмента, бардак на прилавках с товаром, ценниками и ценами. Как говорят продовцы товарпереставили торговые представители, цены меняются, каждый день не успевают менять ценники, да походу и не торопятся им то на руку!!!"
558,2,Не удобная планировка помещений. Выбор товара маленький. Но в принципе необходимое всё есть. Обычная Пятёрочка.
559,2,"Был когда то хороший.Сейчас плачевный вид ,выкладка товара желает лучшего"
560,2,"Так радовались открытию нового магазина, но хватило на неделю. Дважды подскользнулась на грязном полу, сделала замечание, но никто даже не поставил табличку, что скользко. И цены выше чем в соседнем магазине (в Волках) Ценники не меняют, на сосиски их вообще нет. Больше не буду заезжать"
561,2,"Не магазин, а лабиринт: какие-то закоулки, узкие проходы, теснота. Понятно, что такое помещение, так ещё выкладка товара оставляет желать лучшего: в небольшом помещении и порошки, и шампуни, и консервы, в другом конце магазина - пиво, чипсы, стиральный порошок.  Рядом с кассами нет хотя бы небольшого столика, чтобы сложить оплаченный товар, приходится это делать на весу. Шкафа для хранения сумок тоже нет, всё таскаешь с собой."
562,2,"Такое ощущение, что туда ходят одни алкаши и бомжи. Как не зайдешь вечно какие то разборки и у магазина личности не приятной нарудности"
563,2,"Пятёрочка удивляет по-прежнему, цены на полке одни а на кассе совсем другие, такое чувство что расчёт на дурака, Кто-то заметит а кто-то и нет!"
564,2,"Хороший магазин, но вот проблема с хлебом под вечер. Его просто нельзя купить. В 20:00 уже нет хлеба, на полках только дорогой тостовый хлеб. Про черный хлеб вообще молчу, его привозят наверно раз в три дня. Неужели нельзя больше заказывать хлеба, комплекс ведь огромный!!!\nА свежая выпечка, лежит не закрытая (пыль летит, булочки черствеют), сухофрукты, орехи тоже лежат ничем не прикрыты 😤  Или прежде чем съесть орешки, фисташки их надо помыть???\nПожалуйста, обратите на это внимание!!!\n"
565,2,"Выбор не велик, в кассу очередь, и цены не приятно удивляют. \n"
566,2,"Очереди часто , алкоголь так вообще поленый , хлеб постоянно не свежий привозят ! ( по дате как бы свежий а на вкус и ощупь старый, ценики часто не совпадают с действительностью"
567,2,"Захожу в этот магазин не первый раз . \nНе здороваются, очень грубый персонал на кассе. \nНе все ,но большинство . Очень обидно ((\nПостоянная проблема со стаканчиками для кофе . \nРаньше они всегда были на месте , а сейчас я должна ходить за ними на кассу и просить стакан . Для чего это сделано ?! \nПожалуйста, будьте улыбчивыми и добрыми . Это ведь не так сложно ,правда ?"
568,2,"Расположение удобное,выкладка товара радует,но к сожалению, частенько отсчитывают, очень неприятно"
569,2,"По открытию была хорошая пятерка , сейчас выбора мало , нечего и не из чего ,появляется больше пропавших продуктов на витринах ,  а персонал отдельный повод не приходить , не нравится работа ? Зачем тогда там работать , кислые недовольные лица , общаются и обращаются хамовато и когда их не просят , душный магазин короче в плане атмосферы, лучше в центр съездить и приятно закупиться "
570,2,Персонал вечно чем-то недоволен. Работают медленно. А так стандартная Пятёрочка
571,2,"Качество ассортимент этого магазина всегда радовал ,а вот. Персонал всегда оставляет желать  лучше ,в последний раз посещения стоит очередь на кассе ,а кассир ноль эмоций ,показывает свои семейные фото другой женщине ,на замечания не реагировали ,пока не пришлось повысить голос."
572,2,"Удобно, что есть магазин рядом с домом и есть кассы самообслуживания. На этом плюсы заканчиваются. Расположение стеллажей крайне неудачное - в магазине постоянно ""пробки"" рядом с разделом десертов и молочки. Особенно часов в 7-8 вечера в магазине купить что-то просто невозможно. С тех пор как начала работать доставка, повсюду с тележками бегают сборщики, что ещё сильнее затрудняет возможность передвижения по магазину. Варианта, что ты просто стоишь и выбираешь нужный товар, нет совсем. У тебя есть 5 секунд , чтобы открыть холодильник, взять товар и быстро пропустить скопившуюся толпу. Но справедливости ради, особого выбора и нет. Да, это не гипермаркет, но отсутствие  выбора очень расстраивает"
573,2,"Раньше был хороший магазин с большим ассортиментом! Теперь голые прилавки! И не только по выходным!  Стала ездить в Пятерку на Пролетарку. Большой полноценный магазин с огромным ассортиментом! Всегда есть все в наличии, ну или почти все)). Есть даже своя горячая выпечка! Вот его рекомендую!"
574,2,"Медленно работают девушки на кассе. Постоянно собирают очереди, даже если покупок у клиентов не много. "
575,2,"Одна из продовщиц, отказала мне в покупке сигарет. Сказав что таких нет, и начала пробивать товар следующего покупателя. Я ещё прождал 5минут, прежде чем купил сигареты на другой кассе. Бейджик у кассира был скрыт, и на просьбу назвать имя, кассир не ответила и спрятала бейдж ещё сильнее...\n"
576,2,"Единственное, что хорошо - близко к дому. В остальном - черти что. Люди набраны, по ощущениям, сразу с зала и никогда обучение не проходили. Ценники на большинство товаров находится непонятно где, если вообще имеются. Хорошо, что в зале имеются специальные мониторы, которые озвучивают цену, но все равно не удобно каждый раз к ним бегать. Фрукты всегда находятся присмерти, все переворошенны, перекручены. В общем, заходить сюда и закупаться серьёзно - невозможно. Только что-то по мелочи или в срочном порядке. "
577,2,"Очень неудобный, сделан из кучки квартир, все отделы в разных маленьких комнатках, толкотня в них. Чтоб попасть на кассу, нужно пройти лабиринт. Человеку зашедшему впервые, целый квест предстоит. И ещё, товары распределены не логично и как всегда в пятёрочках- ценники никогда не найдёшь! Они либо на расстоянии от метра до двух, либо их вообще нет."
578,2,"Товар вроде нормальный , но и есть засады, особенно можно попасть с мясными изделиями, сам лично попал взял поехал вроде всё хорошо домомой принёс, а там такой запах пошёл большой минус мичендайзерам которые не следят за сроком годности и не списывают просроченный товар поэтому низкая оценка и всегда 1,5 кассира, будем посмотреть что дальше будет."
579,2,"Большой выбор и это единственный плюс. Персонал, особенно пожилая кассирша в очках, хамло! Ей - здравствуйте, а она лицо кривит. Товар вечно переставляют, цены не проверяют. Кошмар! По соседству маленькая Пятёрка, там гораздо приятнее находится!"
580,2,"Очень грязно, всегда работает одна касса, персонал не вежливый, уборщица позволяет себе делать необоснованные замечания."
581,2,"Ассортимент не сильно большой, но, выбор есть. Выпечка не удачная. Была ситуация, но, администратор проблему не решила, сканер пишет остаток на акционный товар 50шт, а в зале его нет. Попросила вынести, ничего умнее не смогла придумать: украли, у нас знаете как воруют 😵‍💫😵‍💫😵‍💫🤔\nОтношение не к покупателям, а к себе, любимым.\nБольше туда не хожу!"
582,2,"Постоянная вонь в мясном отделе, что не удивительно, так как регулярно встречается просрочка. Кстати, когда берете хлеб, смотрите внимательно -  он там частенько уже несколько дней как помер. Гнилые овощи и фрукты в плесени. Постоянно перепутаны ценники, и хоть это вина персонала, лицо они делают такое, будто вы этот ценник им назло переместили. При желании вернуть разницу в цене за неправильный ценник следует закатывание глаз, чем меньше сумма возврата, тем сильнее закатываются, при сумме менее 40 рублей добавляется недовольное пыхтение. На часто единственной работающей кассе можете простоять до второго пришествия. На любой вопрос продавцы огрызаются, что им некогда заниматься ценниками, при этом постоять потрындеть у кассы при покупателях о личных делах время находится."
583,2,Очень не чисто ходят  с животными -животные косаются до продуктов не наклеек с запретами 
584,2,"Грязный магазин хотел купить лимоны, в ужасном состоянии скорее всего просрочка"
585,2,"Во первых! При оплате на кассе, я забыл придъяаить карту пятёрочки, т.к. у меня был товар по акции, а кассир даже не спросил карту пятёрочки. Во вторых мне продали просроченный батон на 1 день. \nЧто за халатное отношение к покупателям???"
586,2,"Адский филиал. Мидас бы позавидовал причудливому лабиринту. Когда идешь со стороны молочного отдела всегда заходишь в отдел выпечки, причем со стороны работников )))\nВ целом - Пятерочка как Пятерочка. Но\nкогда проходят какие то акции - акционные товары пробиваются по старой цене (замечено раз 15) - персоналу некогда или лень перещелкивать цены, и приходится самому идти, брать ценник самому и нести на кассу, что бы кассир перебила цену. Не единичный случай\n"
587,2,"Магазин в моем доме, иногда приходится заходить и с каждым днём все хуже и хуже в нем становится. Грязный, всегда стоят коробки, тележки которые разгружаются с товаром, причём это в любое время и день. Входная группа грязная . Товар обычный, но овощи и фрукты часто в отвратительном состоянии. Но отдельная тема - это сотрудники - касса работает практически всегда одна, что такое любезность или просто нормальное общение с покупателями - это сотрудникам явно не известно. Если кто то из покупателей делает замечание раздаётся стандартная фраза - не нравится что то, то не ходите. \nПросто в городе есть очень достойные Пятёрочки, но точно не эта!"
588,2,"Не была там, но мне совсем не нравится, что рядом с таким оживлённым перекрёстком ещё и магазин открыли! И раньше дети не могли через дорогу в школу перейти, стояли «до победного», а сейчас вообще! Кто допустил здесь открытие магазина?! Небезопасно совсем для пешеходов! Редко, кто из водителей вообще там пропускают, несмотря на то, что там разметка и знак!"
589,2,"Заходила недавно в банкомат снять деньги,который стоит в магазине Пятёрочка, вот лично у меня нет никакого желания приобрести товары и продукты. Магазин не вызывает у меня желания там,что-то покупать.Это мое мнение"
590,2,"Понимаю, что народу много, но такого бордака ещё ни где не видила. Ценники в большенстве случаев отсутствуют, приходится сканировать товары."
591,2,"Продавцы грубые, не все кассы работают. В остальном все хорошо."
592,2,"Решили взять как-то гренки с соусом, пришли домой, открыли упаковку и нас встретил уставший соус. Посмотрели срок годности, а срок годности закончился 3 месяца назад."
593,2,"Единственный плюс этого магазина — наличие банкомата Сбера внутри, в остальном очень слабо, есть Пятерочки намного приятнее и эргономичнее. Наконец-то открыли вход с Кушелевской дороги, который был закрыт 2 года и чтобы попасть в магазин надо было обходить паркинг. Вообщем хожу туда крайне редко и вам не советую!"
594,2,"Магазин находится в здании ТЦ Европейский. Все как- то неуютно устроено. На входе обратила внимание на скопление продавцов, которые просто болтали...видимо было свободное время...Но! В отделе фруктов - яблоки на видном месте лежат подгнившими бочками кверху, не вызывая аппетит у покупателя. В заморозке все как- то переворошено, видимо покупатели ищут какой-то особый товар.. Выпечка есть. Прошла по магазину и желание купить что- нибудь отличное от других супермаркетов так и осталось неисполненным. Второй раз не зайду, незачем. Хотелось бы купить продукты с центральной полосы России( например масло сливочное Вологодское) или куры других производителей, отличные от тех, что продают во Владивостокских магазинах ( вкус бумаги надоел),яблоки ароматные, персики, свежий инжир с центральной полосы России, чтобы у фруктов был вкус а не намек на него и цены желательно адекватнее для покупателя ."
595,2,"Качество обслуживания на нуле. Половины ценников нет, причем на самых дорогих товарах. Спрашиваю у сотрудников: ""По какой цене конфеты?"" В ответ : ""А я по чем знаю!"" Подошла с конфетами на кассу, попросила отпустить мне их бесплатно-ценника же нет! Кассир стала на меня орать. Подняла скандал."
596,2,Как все магазины 5 . Не чем не отличается от других.  Завышынные цены. Вкусного и свежего не найдешь. Как во всех иагазинах пятерка.
597,2,"С этим магазином у меня сложилось впечатление, что Пятёрочка решила вернуться к своим истокам или ""закосить"" под сеть ""Светофор"". Регулярно замечаю огромное количество грязи в магазине, а также огромное количество паллетов в торговом зале, преграждающих путь к товарам на полке. Они подолгу стоят, в том числе и замотанные, в том числе и с заморозкой. С кассирами я не сталкивался, но, полагаю, оно и к лучшему, поскольку иначе я бы совсем  разочаровался в этом магазине и снизил бы оценку до 1 звезды."
598,2,"Персонал вполне нормальный, кассы очень часто загружены, очереди продвигаются вполне быстро, выбор товаров на уровне, чисто, качество нормальное, расположение удобное."
599,2,"Повежливее надо быть продавцам-кассирам и другим сотрудникам, приобрести магазину металлические корзины , потому что тяжело носить в руках корзинки, продукты нормальные как и в других магазинах"
600,2,"В целом магазин выглядит хорошо, но все остальное в нем ужасно. Ценники постоянно путанные, на кассе цена другая, сотрудники грубые, многое позволяют, не свежие овощи и фрукты. Всегда работает толткот1 касса, спасают только кассы самообслуживания. Единственный плюс - это ассортимент и относительно хорошая выпечка. "
601,2,"Овощи не всегда свежие.\nВыпечка попалась с плесенью! Это был ужас! \nАссортимент мясо нулевой.\nЗаморозка перемороженная.\nЧасто в проходах стоит товар,мешает.\nКассиры хорошие но редко работает две кассы. Очень редко соображают чтобы убрать очередь.\nСыр масло хорошо.\nХлеб желает быть лучшего-часто багеты пересохшие.\nСникерс,семечки всегда идём в разгуляйку покупать, вообще необоснованная цена.\nХотим больше овощей хороших за разумные деньги.\nРичард чай подешевле цены,будем брать))))\nЧасто нет корзинок когда много народу, не успевают возвращать."
602,2,"Продавец хамски ведёт себя, на рабочем месте в больном состоянии без конца кашляет"
603,2,"Заказывал доставку из этого магазина. В меню приложения указано было, если не будет товара, заказ поменяют после звонка непосредственно мне. Так уже делали при доставке в другом магазине «пятерочка».\nВ итоге произошло следующее. Заказ был собран (грубо говоря на 4.000р, списано с карты автоматически. Собран по итогу - на 3.000р.). К тому же был заказан один товар, пришел другой без уведомления, см.выше.\nРадует одно, после звонка на горячую линию, оператор, недоумевая конечно, что так поступили в данном магазине, подсказали, какого товара не было (это сэкономило время на проверку, чего все таки не привезли) и пояснили в течение какого времени будет возврат. Возврат не сразу и денег не будет в течение 1-2 недель. Тут тоже много нюансов. Например, если деньги не поступят, звонить на горячую линию уже банка. И разбираться. Это очень не радует.\nИ добавлю еще об ужасно работающем приложении. Глючит кошмарно. Постоянно сбрасывает. Тормозит. Все таки х5 ритейл мог бы нанять более толковую службу программистов. В приложении «магнита», например, работает все идеально. Ссылаться на высокую загруженность и прочее такое себе."
604,2,"выбор товаров велик, много просрочки, убрали кассы самообслуживания не очень без них, так как скапливается большая очередь, всегда работает одна касса, персонал не очень приятный, кричит вечно, двери которые должны открываться, срабатывают через раз, или вообще не срабатывают"
605,2,"Очень грустный, и не приветливый персонал!!! \n\n"
606,2,"1. Очень много товаров без указания цены. И много товаров которые имеют два ценника (рядом) с разной ценой. \n1. Очень много трачу времени на покупку. И ещё больше на выяснение у персонала, какой товар, сколько стоит. "
607,2,"Персонал фиг когда чё подскажет, чаще всего где-то на складе сидит. Выбор товаров большой, но у меня вопрос, почему только в одном магазине Пятёрочки есть своя пекарня, а остальных магазинах Пятёрочки только стеллажи и привозная хлебобулочная продукция? Только 3 кассы и то работают то 1 то 2 кассы, оочень редко включают в работу 3 кассу, чаще всего она пустая и работают только 2 кассы, даже если свыше 8 человек и включают 3 кассу, только в том случае , если человека 3 начнут возмущаться. Иногда бывают норм продукты иногда просроченные. Скидки и акции бывают и то редко."
608,2,"Ничем меня не привлекает Пятёрочка. Не могу найти такой товар.  В других схожих сетевых магазинах недорогое молоко, вообще молочка, дешёвый кофе на вынос, дешёвые яблоки. В Пятёрочке же ничего подобного нет. Заманите уже хотя бы чем то!"
609,2,Не скажу что вау магазин обычный колхозный гипермаркет не доволен тем что бывают не свежие продукты как на пример курица охлаждённая!!!
610,2,"Выбора товара особо нету, персонал собаки постоянно меняются, в самом магазине крайне неудобно передвигаться длинный , узкий и еще окон нету. На кассе постоянно обманывают нужно всегда проверять чеки"
611,2,Вечно большая очередь на кассе !!! Работает в основном только одна касса !!! Пока не потребуешь открыть вторуюткассу нет не каких телодвижений . а так в основном обычная пятёрочка не каких плюсов не вижу . часто меняется персонал на кассах и человек соответственно новый медленно пробивает товар и создаются очередь . большая текучка персонала это о чем-то говорит уже !!!!
612,2,"Постоянно в чеке нахожу то, что не покупал. Если же отказываюсь от чека, сумма, что я насчитал на калькуляторе - выше от действительной(специально несколько раз проверял), постоянно после 5 очереди большие, даже 2 кассы не справляются"
613,2,"Грязноватый магазин. Ценники и товары стоят в разных местах. Ассортимент овощей и фруктов оставляет желать лучшего. Персонал доброжелателен, расположение касс не очень удобное, очень заставлены"
614,2,"Хожу в этот магазин очень часто, так как живу рядом. Такое ощущение, что за магазином вообще не смотрят, ценники не меняют, постоянно в чеке одна цена, на витрине другая. Кассиры то в телефоне, то просто между с собой болтают."
615,2,"Являюсь постоянным клиентом пятерочки и с удовольствием посещаю эти магазины, находясь и в других городах.\nК сожалению, находясь в отпуске, в очередной раз посетив пятерочку, расположенную по данному адресу я заметила, что мне продали просроченную шоколадку (пол года)\nРанее не принимала во внимание недостатки, которые там есть, не проверяла качество и сроки годности товаров, но сейчас я вынуждена написать об этих недостатках, которые я неоднократно отмечаю в этом магазине, потому что некоторые из них явились результатом продажи мне просроченного товара.\nВ целом, мои наблюдения о работе этого магазина:\n1) Персонал не заинтересован в качественном и быстром обслуживании клиентов:\n- Работает одна касса. Максимум две, если уже сам попросишь открыть, сам кассир похоже не видит, что  много народу скопилось и все с большим кол-ом товаров.\n- часто нет тележек, т.к. они либо на улице либо в зале, заваленные товарами.\n2) Персонал не контролирует сроки годности, о чем свидетельствует факт продажи мне шоколадки с истекшим сроком.\n3) Персонал не поддерживает чистоту товара:\nТовары на полках пыльные, хорошо заметна пыль на стеклянных  бутылках. \n\nИ это все при том, что часто работники магазина просто стоят и беседуют между собой."
